"일자(stdr_de_id)","시간(tmzon_pd_se)","행정동코드(adstrd_code_se)","집계구코드(oa_cd)","생활인구합계(tot_lvpop_co)","남자0~9세(male_f0t9_lvpop_co)","남자10~14세(male_f10t14_lvpop_co)","남자15~19세(male_f15t19_lvpop_co)","남자20~24세(male_f20t24_lvpop_co)","남자25~29세(male_f25t29_lvpop_co)","남자30~34세(male_f30t34_lvpop_co)","남자35~39세(male_f35t39_lvpop_co)","남자40~44세(male_f40t44_lvpop_co)","남자45~49세(male_f45t49_lvpop_co)","남자50~54세(male_f50t54_lvpop_co)","남자55~59세(male_f55t59_lvpop_co)","남자60~64세(male_f60t64_lvpop_co)","남자65~69세(male_f65t69_lvpop_co)","남자70~74세(male_f70t74_lvpop_co)","남자75~79세(male_f75t79_lvpop_co)","남자80세이상(male_above_80_lvpop_co)","여자0~9세(female_f0t9_lvpop_co)","여자10~14세(female_f10t14_lvpop_co)","여자15~19세(female_f15t19_lvpop_co)","여자20~24세(female_f20t24_lvpop_co)","여자25~29세(female_f25t29_lvpop_co)","여자30~34세(female_f30t34_lvpop_co)","여자35~39세(female_f35t39_lvpop_co)","여자40~44세(female_f40t44_lvpop_co)","여자45~49세(female_f45t49_lvpop_co)","여자50~54세(female_f50t54_lvpop_co)","여자55~59세(female_f55t59_lvpop_co)","여자60~64세(female_f60t64_lvpop_co)","여자65~69세(female_f65t69_lvpop_co)","여자70~74세(female_f70t74_lvpop_co)","여자75~79세(female_f75t79_lvpop_co)","여자80세이상(female_above_80_lvpop_co)","등록일자(ldadng_dt)"
"20190922","10","11290590","1107059020006",103.2121,2.7123,43.1639,2.8865,29.2491,5.8042,32.1233,15.4988,2.2579,11.0798,26.9329,17.9368,0.5455,6.5749,85.2724,38.0172,5.6622,8.3631,22.2683,6.4522,34.2124,43.1009,32.2327,30.6264,16.8623,20.7992,8.0929,154.973,6.1778,5.3632,13.7446,4.7588,4.8599,"2021-08-17 16:06:44"
"20190419","11","11680531","1109075030016",123.4721,1.756,5.093,0.0352,2.1894,0.8489,0,33.6835,17.0584,4.7667,14.4068,0.7612,9.1175,6.4792,17.6993,9.4064,5.9745,7.2378,6.9068,13.4419,3.6569,13.2754,11.1314,51.2639,4.5484,15.1484,20.4992,23.0839,0.7873,4.0072,11.3609,12.268,2.319,"2021-08-17 16:06:44"
"20170122","20","11320515","1116065030203",561.9166,12.5811,19.1189,2.7699,13.0622,38.6134,8.9259,3.6515,43.14,44.8854,28.8405,20.6874,14.8828,4.4683,5.1102,3.5893,2.8746,5.8495,5.6147,31.8091,9.5449,6.7146,0.396,10.0323,27.0364,3.7547,5.1586,135.2964,40.1628,6.5229,14.4937,39.3645,2.4191,"2021-08-17 16:06:44"
"20170315","00","11560560","1124075010140",399.9139,8.6365,7.2963,11.2058,16.869,4.8185,198.641,7.7442,13.2319,30.5367,204.7617,16.4599,7.0198,10.888,4.1274,5.763,8.5027,1.0863,10.8854,2.1743,7.2633,26.6935,10.8434,19.5011,51.6626,54.419,2.5953,59.3727,13.3094,0.1024,11.0601,2.1783,22.5637,"2021-08-17 16:06:44"
"20210113","19","11740650","1124075010131",484.4739,5.8794,12.3632,2.9764,50.0546,23.8076,97.0235,46.1275,7.2863,73.4787,53.496,36.6226,1.0416,11.0495,13.6527,0,0.9153,6.7615,74.8434,9.4448,0.2346,3.7889,33.8382,32.0375,3.9733,19.3772,3.5067,51.4028,1.7852,0.6355,21.8246,0.1739,46.6082,"2021-08-17 16:06:44"
"20171022","10","11620585","1111065031302",1058.9857,19.6579,5.3807,15.8241,62.1404,2.8271,7.0195,0.2718,27.0274,1.9191,6.965,28.7538,7.0707,5.3082,10.0903,0.1045,2.5501,18.2608,4.3115,6.3376,18.5231,7.3098,38.4236,21.1631,17.3769,2.7599,4.3683,14.5347,49.3751,1.0272,35.8797,3.0176,10.2636,"2021-08-17 16:06:44"
"20171223","12","11470670","1102057020002",904.3035,27.0318,5.4617,11.3565,0.3581,2.9617,0.2449,8.1615,15.161,38.6829,18.5133,57.1754,32.0508,12.2348,7.0398,0.123,0.8467,1.1,1.3772,4.6399,89.8118,7.447,0.4222,0.782,10.8883,14.5686,3.6523,25.8078,37.9499,10.7917,5.4286,12.082,8.554,"2021-08-17 16:06:44"
"20170901","15","11680565","1125074030002",1336.8165,5.1974,3.9016,4.5309,0.3567,34.622,14.1477,4.9766,30.8937,25.659,5.3685,13.1798,23.1517,9.6901,4.7482,3.4847,23.286,13.4974,19.2175,0.916,2.6928,1.3668,15.1849,23.519,22.2622,0.2274,4.5297,36.576,42.1549,0,0.7729,5.0544,7.1974,"2021-08-17 16:06:44"
"20200909","08","11530740","1109075040016",721.8315,22.6909,13.8664,2.4759,16.2255,33.6772,11.697,2.815,26.0788,40.1048,6.8005,11.0781,2.4748,9.5367,10.6866,1.9796,0.7019,17.1179,36.0748,1.157,43.4349,26.1571,2.6006,29.3323,24.1215,16.8408,6.9462,57.0043,11.9271,6.432,4.883,16.6052,2.8255,"2021-08-17 16:06:44"
"20170923","14","11470650","1105063010006",198.8461,11.3005,6.0119,7.2834,17.0001,4.4006,20.538,0.9116,20.365,18.9261,13.4673,1.8694,0.4947,13.0616,2.7489,1.903,3.8085,67.0002,1.4498,0.2089,23.5281,0,7.2445,1.7565,18.7296,8.729,48.4304,35.1224,51.5861,82.0866,8.4656,4.8515,11.5847,"2021-08-17 16:06:44"
"20170821","13","11440700","1121068010101",359.7784,21.3716,30.8942,4.8589,15.8471,0.6902,8.3093,4.7961,1.1302,33.4615,1.403,9.0861,5.5782,31.364,0.2552,2.1099,1.2402,18.9631,4.0077,2.2489,5.711,123.7783,74.2305,19.0457,10.0232,17.7344,29.0167,32.7297,4.3618,4.5832,17.3772,10.4829,47.4316,"2021-08-17 16:06:44"
"20170113","13","11620725","1120053020501",173.0124,6.0142,13.9943,5.855,3.6267,21.3657,46.0382,19.1661,255.3993,39.5251,10.558,6.0287,20.7883,0.7178,5.0099,1.9863,3.3872,13.7968,21.4564,10.8681,0.0153,4.5885,37.068,14.2789,1.6809,19.6623,75.5874,0,2.1403,42.1636,4.0872,7.4913,7.2035,"2021-08-17 16:06:44"
"20210912","18","11680610","1101067020003",1256.1622,14.6004,2.772,42.3772,17.0723,0,1.8279,10.3204,71.9088,0.973,4.3116,11.037,37.7763,30.0461,1.5869,8.9942,1.4662,6.0667,1.0851,6.4244,13.4689,22.2196,10.2078,22.7533,14.0487,15.6679,8.422,3.0203,14.0333,6.2122,17.1422,5.2644,0.7601,"2021-08-17 16:06:44"
"20210810","06","11560605","1120055030002",2520.171,4.0091,18.2295,20.3945,6.5419,0.5712,4.1387,48.2876,29.6775,0.4746,4.4032,45.5934,28.9852,62.2028,12.9245,0.7888,7.4606,11.0791,1.8318,24.0284,9.7395,0.6001,51.7152,2.8037,0,29.5524,0.0433,29.1001,2.8215,4.4647,4.2977,4.1053,11.5568,"2021-08-17 16:06:44"
"20200319","00","11590620","1108082030013",478.3423,5.0598,0.1112,3.8183,1.4497,16.7933,0.2206,148.5788,0.0066,26.429,23.9954,30.2714,20.9592,12.0016,2.5124,12.363,4.2363,0.5551,3.7683,8.3289,20.2009,11.9307,88.9787,76.0197,20.9208,22.6542,52.8124,13.498,0.3819,5.2235,0.4704,22.1758,0.4647,"2021-08-17 16:06:44"
"20170627","20","11590620","1116065010203",449.9311,11.6768,9.8192,53.5673,1.6417,7.0703,2.0154,13.2411,13.5389,4.3237,7.0859,7.9508,0,3.0347,23.2171,9.5983,1.63,0.0092,5.8312,10.2596,4.5745,5.4404,15.3424,12.9274,6.8641,11.6882,9.8256,0.0408,0.8109,13.0895,20.2275,5.9915,0.5231,"2021-08-17 16:06:44"
"20210225","09","11215730","1109073010127",417.0641,2.5411,8.064,75.3283,70.5573,18.018,11.7701,27.9329,24.5326,8.7584,9.8185,14.1009,195.5853,3.1913,11.5527,0.0373,5.4031,0,7.5764,6.3597,1.7372,7.5921,2.8999,43.1565,2.881,6.4772,7.1974,45.157,8.5795,3.6915,3.8253,15.1042,9.7172,"2021-08-17 16:06:44"
"20180916","00","11350720","1120053020210",209.6713,21.8808,1.5495,12.4477,0,28.5709,2.4715,429.7473,27.7198,1.741,9.4184,73.6667,7.9115,7.5483,18.844,2.1483,8.3544,10.4847,0.3038,6.4173,4.3338,5.2466,19.0737,104.2166,0.3848,15.3116,12.5038,1.0985,8.1321,32.4788,0.3323,9.7164,24.6138,"2021-08-17 16:06:44"
"20210204","16","11560630","1124077010106",39.1407,5.2059,6.9447,9.242,17.7339,8.2529,0,2.4538,0,21.2313,11.354,4.9858,1.9947,9.1269,12.5911,1.0682,5.2074,12.4117,5.9611,6.8416,18.6943,4.8798,4.2121,26.0213,71.857,10.1563,33.4658,19.5458,21.4121,17.4091,0.8587,17.7528,35.3255,"2021-08-17 16:06:44"
"20170103","15","11305606","1104054010701",381.3905,17.0115,92.1554,7.8037,2.8387,11.4774,3.6876,0.6922,26.8256,15.2479,41.7609,22.4383,1.8843,1.5383,0.7442,5.7506,11.1135,25.5175,59.9915,0.166,7.9112,12.1512,16.7634,25.1565,3.7787,7.7771,9.4217,9.4964,27.2473,5.3854,43.7826,3.2748,1.9996,"2021-08-17 16:06:44"
"20180116","20","11545610","1125071020023",1129.0995,18.8777,12.8585,1.2552,11.4815,21.8688,6.0641,3.357,0,27.7708,10.4199,77.9134,11.5873,1.703,0.5742,4.2703,2.5762,16.4158,2.9613,69.1204,9.788,3.4113,1.9862,10.8477,48.8743,14.6528,9.4839,6.5791,12.5301,7.0475,5.4371,22.8315,11.0942,"2021-08-17 16:06:44"
"20191019","15","11200645","1116057010016",26.6285,2.7732,3.4074,9.5486,3.1003,12.1055,31.5323,6.3572,31.3408,0,13.8488,15.6667,5.2788,11.6146,8.039,0,4.3762,13.844,0,1.022,0.2558,12.3427,29.2588,34.3541,42.7662,33.3372,8.2568,15.7422,2.9321,13.9114,0.0331,0.0051,8.9696,"2021-08-17 16:06:44"
"20170622","08","11470580","1122066050701",230.1079,0.0976,6.1617,7.2852,19.5569,0.6979,5.2562,5.7937,1.7326,4.5797,2.6211,0.8412,4.9254,73.0055,0,15.9345,0.1272,0,5.2983,31.8755,8.644,9.864,1.0024,0.0554,0,19.2549,13.6639,0.9529,2.9916,8.318,24.3271,3.4752,0.0245,"2021-08-17 16:06:44"
"20191210","14","11290810","1125072020307",587.6231,5.0616,3.3353,10.3264,9.4116,0.2664,10.9657,9.7078,23.1118,138.9381,3.2184,27.3049,6.6553,12.3996,0.2948,5.6869,7.3801,17.9289,0.3907,3.6241,22.1879,1.6918,40.6185,0.1193,10.1354,11.3199,7.6121,13.9175,22.6259,0.7647,3.3834,5.7724,4.5594,"2021-08-17 16:06:44"
"20191213","01","11680740","1116054020404",343.5626,8.1785,5.1125,1.4596,0.6309,0.3857,45.9449,21.7085,22.9162,12.0097,0.1406,22.9703,3.9541,19.7379,7.0837,0.1999,1.5315,31.9503,3.1537,6.7675,214.6066,6.3075,2.3446,34.6102,56.6394,18.1348,26.2037,0.5238,2.4851,10.1021,6.75,28.8687,36.6478,"2021-08-17 16:06:44"
"20170627","14","11500520","1111058050108",80.1593,0,5.8555,0.9754,12.4133,0.1179,37.9471,38.1548,1.3503,17.9778,0.9436,64.3334,35.3008,2.0813,6.233,8.6257,3.1211,6.0344,0.2575,2.3725,17.1951,6.3735,28.5505,10.9427,8.1348,7.0096,35.577,35.5699,50.613,12.552,1.2873,15.6735,8.7005,"2021-08-17 16:06:44"
"20211011","05","11620595","1117051020003",128.2478,8.4426,2.9151,4.6924,16.8892,16.237,14.9463,86.0301,69.4035,17.2013,34.8828,1.0748,96.4431,9.4589,12.0774,7.3785,9.0432,14.0876,3.4301,7.9775,8.5648,38.6927,24.2319,18.8199,15.3779,49.8319,44.4252,7.8413,6.7117,0.0761,34.793,2.5639,7.9806,"2021-08-17 16:06:44"
"20201025","21","11440720","1121058010022",2.6485,3.55,6.6518,0.1673,0,25.0519,5.2727,21.4587,14.3812,9.0267,14.0004,21.8201,4.4624,5.2247,12.6772,15.7924,1.5667,32.144,5.5587,6.8781,0,63.0844,23.9504,0.8673,14.3751,5.6524,21.2942,0.0787,16.6462,7.6606,8.5166,0.9844,13.3307,"2021-08-17 16:06:44"
"20200103","02","11620625","1121062010003",2090.4511,4.1527,50.2878,0,8.5573,9.4212,38.1695,50.0591,5.9359,4.5831,30.8658,12.3613,2.6552,13.1255,20.1993,4.2648,4.835,6.6626,0.0323,14.9663,30.5966,73.3474,2.4793,15.2439,2.7634,30.0812,25.0164,3.3767,11.0947,1.7491,0.1257,0.1179,7.6388,"2021-08-17 16:06:44"
"20201216","14","11230660","1119067030003",674.3266,14.868,28.0956,22.4251,0.55,16.4737,48.2057,4.8531,7.0239,18.5224,4.6531,0.0133,6.0549,8.3201,28.6301,0.0276,4.9264,12.2273,17.7193,36.3558,10.3241,37.2313,23.7711,2.1391,7.9743,27.6023,29.8129,45.6722,36.8909,10.5504,11.8584,30.8502,6.8064,"2021-08-17 16:06:44"
"20210123","22","11545620","1124068010105",485.4679,18.4077,37.4676,10.7167,11.4285,54.6776,0.1096,38.8285,46.1789,22.1303,0.0659,9.7993,7.6668,38.5661,0.3965,1.8843,11.7834,5.6242,6.2094,14.1251,6.8899,2.778,7.7354,11.998,15.2995,25.8282,6.2884,16.88,57.2667,24.0002,11.3684,0,3.57,"2021-08-17 16:06:44"
"20200612","06","11710550","1122063020001",514.2282,11.1124,31.2778,1.3906,0.7934,7.4919,8.331,8.1838,2.7616,22.8548,14.1548,0.5638,86.1678,7.6458,8.2598,0.2075,14.0643,9.5878,21.3379,1.5467,17.0157,17.3212,0.261,92.9621,27.1716,7.5597,12.4486,23.3002,39.1125,11.6672,8.224,3.316,0,"2021-08-17 16:06:44"
"20170428","08","11200670","1114077040101",144.6816,13.5505,26.1192,7.5315,11.6536,0.0004,3.3071,33.4122,25.0042,0.8104,2.272,15.7788,14.1596,4.373,10.284,3.4296,1.73,18.0472,0,11.4312,0.2389,2.891,0.6173,5.3752,7.4828,0,10.1016,14.0528,8.2581,6.8569,4.7414,0.1625,2.3514,"2021-08-17 16:06:44"
"20180311","15","11305545","1121057030005",6227.8554,15.475,1.8353,5.1934,11.078,28.9441,0.8222,6.9332,41.9148,37.0673,72.071,1.0395,4.9433,7.4115,5.8803,7.4159,1.61,11.9102,7.5979,88.2864,0.7718,7.5106,60.8687,51.3795,6.2275,12.9162,3.3052,4.8125,21.8676,59.6745,1.9171,4.0661,15.1511,"2021-08-17 16:06:44"
"20190123","05","11545670","1114070010013",146.8537,13.7104,7.0806,0.1993,0.8458,82.1575,0,12.6677,45.1738,0.0471,5.6604,38.9279,0.1158,3.611,12.6537,4.5349,2.9916,0.0367,7.4362,0.6105,19.6953,0.4529,19.041,10.9801,4.1092,0,22.262,9.0413,25.2695,23.5259,3.3259,11.0142,18.9974,"2021-08-17 16:06:44"
"20180703","23","11200580","1113052020206",587.678,9.1045,7.1128,7.8507,0.205,19.6305,19.2139,32.134,16.6168,67.6357,1.4448,3.601,7.8785,18.0821,0.1294,0.9116,3.3004,13.1025,3.5747,6.4119,60.0065,10.4541,0.2506,0.7716,37.7549,4.5033,5.32,15.7703,3.1087,9.8495,12.9651,1.1135,90.506,"2021-08-17 16:06:44"
"20200329","01","11380650","1111078010103",81.9999,14.1438,8.3519,0.1389,0.5443,61.2292,3.126,9.0666,11.0305,3.1457,12.6754,11.176,0.7944,4.8563,8.4243,1.7356,4.9283,12.7612,5.9494,61.7814,1.7988,27.8765,9.9684,4.6519,19.6277,20.6795,17.1479,172.329,2.2137,120.1068,0.0862,6.4675,5.3308,"2021-08-17 16:06:44"
"20180716","20","11380631","1115060010001",456.2323,3.3937,1.2387,0.2213,21.9443,7.3801,33.7633,20.176,20.5323,25.0436,28.1288,59.869,0.4571,3.1665,1.0173,5.1417,18.0141,12.7245,1.5867,33.7675,9.6119,4.1264,41.691,3.1654,13.3857,26.9509,64.8966,3.8494,16.3277,27.3664,16.4914,2.9348,11.1217,"2021-08-17 16:06:44"
"20211018","00","11545630","1103072010002",560.61,4.8471,1.5185,3.8081,18.5241,5.2046,2.5614,1.0978,0.08,2.5762,1.3071,26.5624,0.3465,13.6955,40.2598,7.087,6.2376,14.8156,1.3136,3.088,7.4033,4.3808,40.1741,10.1375,21.6098,18.879,22.2646,13.1933,21.1251,4.174,5.024,3.5867,16.6064,"2021-08-17 16:06:44"
"20180302","05","11530790","1106086040003",43.7019,3.4684,15.6541,0,4.8135,1.0869,9.4587,8.8309,28.5148,17.343,6.9481,4.0842,5.9946,0,0.1443,3.6523,2.7337,1.9596,1.9423,7.6324,12.5787,11.3031,56.2608,9.2777,6.9208,16.9111,3.2646,4.835,19.6046,4.3845,16.18,3.287,12.307,"2021-08-17 16:06:44"
"20210321","05","11470650","1123072020102",82.6065,7.7036,28.5376,16.6947,2.2413,8.2586,10.8912,19.1739,28.1843,68.5925,3.1134,20.6906,24.0572,27.1287,3.9472,0.872,6.559,179.295,16.3801,7.7164,6.2464,50.2943,44.8824,19.6547,5.8014,9.7247,6.7908,13.7399,16.6077,10.8278,9.8433,50.2362,4.0012,"2021-08-17 16:06:44"
"20191007","03","11380590","1122060030008",638.1744,16.3281,8.7612,16.8064,18.644,1.9183,18.5477,7.5303,2.7796,77.127,28.99,9.4328,9.2118,28.4026,0.1612,5.2365,17.4114,42.8746,17.0467,3.6443,9.6673,0.1498,0,32.6073,9.571,4.4836,40.6053,10.9821,36.7038,41.925,22.4934,4.5897,9.8788,"2021-08-17 16:06:44"
"20171213","07","11530530","1120056010021",711.494,5.7878,10.0098,76.725,15.4851,15.5166,19.9534,16.0421,23.6746,49.8995,10.2875,12.7609,14.1153,7.9245,11.1373,30.1277,0.8687,4.8874,4.6786,376.486,23.6049,15.8462,17.1003,10.0343,25.6031,14.8423,64.296,26.5931,40.8263,0,19.0377,17.1513,20.3808,"2021-08-17 16:06:44"
"20181217","12","11545630","1114059030102",206.5263,7.4186,3.9474,19.2977,8.8184,7.4917,3.4292,42.2902,10.2609,3.3244,13.0765,45.6683,14.8771,1.4835,7.7699,12.7713,2.3497,7.6859,13.7993,6.226,15.0251,17.9639,9.8125,20.0496,20.5114,5.3412,16.3549,0.0072,12.1392,23.0847,8.3027,40.8982,13.7268,"2021-08-17 16:06:44"
"20170328","18","11470611","1123051030002",81.7787,0.0306,1.0721,29.6975,0.0148,5.1032,23.9674,77.0729,45.9658,15.2699,20.1264,20.1155,23.1134,0.3118,0.3094,9.3375,0.7708,59.5097,2.7929,3.3115,0.2214,2.8214,21.8329,0.1198,16.2978,128.5446,137.3185,29.4916,0.1919,49.7121,14.7867,0.5223,46.6397,"2021-08-17 16:06:44"
"20190801","09","11590510","1118059020016",390.376,9.9269,1.6985,1.0092,94.0299,11.0451,10.7952,51.7703,8.1907,16.9687,32.8276,1.0873,5.5858,0.7123,2.4704,5.8265,11.8944,26.7209,0.3126,7.3741,2.2884,62.2342,2.8796,1.455,12.6247,9.2683,10.4066,12.6199,10.0665,35.9628,35.0364,8.4957,38.1618,"2021-08-17 16:06:44"
"20180313","17","11500550","1114070012101",203.3248,2.6593,2.7166,13.6277,6.5625,11.7693,11.6213,12.9248,0.5391,78.5634,29.2051,171.2716,12.8179,9.896,12.117,4.082,2.4493,16.0181,18.8889,3.3072,20.4766,0,14.7094,72.5376,6.3131,24.8162,31.2504,20.4323,7.4882,7.1583,8.671,5.2488,45.3082,"2021-08-17 16:06:44"
"20200321","17","11350630","1116061010301",10.8824,6.7469,3.7772,2.4314,1.5209,111.6362,5.1572,5.3598,14.6832,7.92,4.631,6.2925,6.1789,40.7015,0.07,0.1332,0.0268,6.9364,6.7719,4.6207,6.2179,9.7362,6.2894,9.6534,11.1219,33.6313,26.1551,6.136,4.1439,22.1457,0.6022,10.0062,6.1294,"2021-08-17 16:06:44"
"20170321","01","11680650","1116064040001",208.2439,32.3173,6.2684,13.2116,0.6427,10.8989,2.1365,16.1293,0.1354,19.3608,51.0518,5.2372,20.7515,5.6857,0.0781,3.0174,7.7682,1.5024,0.509,3.45,13.6423,12.5332,24.8368,36.0393,2.5777,14.6489,1.5158,5.0293,3.6957,0.093,11.7719,5.6899,6.7372,"2021-08-17 16:06:44"
"20210828","10","11200615","1120071040002",271.3841,15.5321,10.721,4.8704,14.3227,2.2231,8.7465,11.1266,1.5781,11.1938,36.8303,7.5299,31.8048,2.1683,8.8003,11.3953,2.2776,12.3155,5.905,2.2171,2.8612,36.1434,21.9982,15.2976,37.4913,5.8705,15.1758,15.8923,11.6885,80.9226,1.331,0.0089,3.8875,"2021-08-17 16:06:44"
"20191102","20","11740620","1123059021902",203.4446,95.1128,4.5395,6.2882,6.7694,41.1176,15.4105,4.5402,15.5386,0.6274,4.9849,4.8184,38.6744,2.6834,4.6846,0.4826,1.4482,6.1201,2.177,11.4266,14.2507,18.576,37.0066,6.3286,11.0685,0.0416,3.9113,14.3852,15.6734,10.6333,27.4362,21.7975,0.0239,"2021-08-17 16:06:44"
"20180709","04","11650531","1107069030210",831.2085,64.7035,0,16.7255,14.1368,19.4196,15.5097,3.889,10.7558,36.7128,5.0472,20.0604,5.7956,19.1592,18.0727,0,5.5556,36.9528,7.6807,7.2117,14.7897,61.8433,43.4233,9.6027,12.856,24.0524,2.6118,42.8927,32.2078,2.4417,17.8859,38.3274,3.994,"2021-08-17 16:06:44"
"20191016","06","11170640","1105061010011",0.0007,9.2447,14.7207,47.4803,6.3061,35.5558,87.6396,97.6473,0.338,2.7557,18.9675,24.4887,3.4258,1.2472,5.9452,15.3858,4.7064,17.99,2.9591,4.3192,14.4205,41.6497,1.7072,21.961,216.2285,11.7458,26.2053,1.6736,4.6204,51.761,7.3253,9.599,12.5272,"2021-08-17 16:06:44"
"20191101","13","11740620","1104072010009",1720.8376,9.2131,4.2412,70.0325,4.0475,2.3249,33.6956,65.3669,0.2884,61.1365,13.2677,5.781,1.5285,3.5158,0.3366,3.5182,0.5175,0.0538,0,0.2194,6.5267,0.888,4.5533,10.8278,26.7227,44.6527,32.2059,44.1358,0.0001,7.094,11.0619,0,29.1684,"2021-08-17 16:06:44"
"20200326","07","11305545","1125063010028",896.1464,10.9255,0,0.1835,11.794,41.4487,11.7784,14.3957,2.6236,20.7572,38.2648,7.8341,12.3739,6.5016,9.1655,1.453,0.7343,1.6868,6.3044,7.383,5.3997,16.8233,18.3024,0,0.6572,72.4105,13.8997,50.4467,2.0936,63.0154,19.338,8.108,5.348,"2021-08-17 16:06:44"
"20190404","11","11470540","1123060010804",798.3683,11.077,2.8652,2.9718,9.4812,43.8538,14.1241,34.435,9.564,8.3206,31.0091,37.7011,13.565,0.7309,15.1917,4.1606,2.9945,0.3317,0.6625,9.9202,6.4551,8.334,0.3266,52.1095,20.5578,11.1211,25.0525,1.0482,22.9071,5.0748,20.6535,6.8156,6.6784,"2021-08-17 16:06:44"
"20191125","04","11410690","1123067010316",235.7952,19.4517,9.8071,3.5406,5.8426,16.7183,35.319,27.7083,9.9173,0.3485,9.2017,2.823,80.6432,11.1625,50.834,0.454,7.2587,6.7906,4.1416,6.6804,2.7886,7.3613,2.1246,15.913,11.4883,17.9312,24.4249,38.9538,9.7399,10.8766,14.1881,2.2681,32.8943,"2021-08-17 16:06:44"
"20200207","19","11170650","1106087030004",768.5549,1.9998,0.1021,0.4255,24.4798,41.3146,2.3926,44.8423,18.5091,8.2173,0.4068,5.2782,15.9168,5.7897,5.5836,2.8448,12.1189,0,10.398,50.5316,29.3623,0.0526,12.9018,13.1282,3.5576,8.9802,63.7523,5.9311,36.2611,2.7647,2.4412,11.3728,0.3435,"2021-08-17 16:06:44"
"20170110","09","11620745","1116074030413",217.174,34.4247,4.568,10.3187,23.2219,11.2559,6.1775,1.5322,27.1836,21.7312,8.2139,2.4953,27.4137,11.0256,11.4127,2.365,5.3825,35.8726,41.3558,3.2227,187.2562,14.5925,11.0724,8.0082,8.8282,19.1101,0,9.6557,19.4801,4.4714,1.049,25.0163,3.5057,"2021-08-17 16:06:44"
"20200430","02","11230536","1101072010002",76.9309,22.3215,5.5511,14.4,32.2858,0,89.479,0.2282,17.7028,14.6332,10.1122,17.5791,7.4442,8.825,14.0144,13.3934,2.9297,8.2251,11.7244,2.3397,16.7303,12.422,0.0064,7.4446,6.8134,6.2118,7.1609,8.2017,4.3817,4.0488,15.5221,2.1219,4.6627,"2021-08-17 16:06:44"
"20200629","16","11380632","1125051010402",349.2191,0.1425,1.8673,11.3586,2.7347,14.8818,1.0496,8.2007,6.0388,16.6193,2.1192,27.6944,43.5308,16.8628,26.0918,1.5423,0.6311,4.2172,0.1663,2.2894,24.0259,144.4389,0.4513,71.5339,29.7227,6.2998,69.3957,18.6681,6.7697,5.9135,9.8694,1.7419,7.3645,"2021-08-17 16:06:44"
"20170212","10","11545670","1106073030401",980.6333,3.8187,2.857,75.4085,5.8452,11.9775,3.4212,6.0516,43.2729,6.7035,15.9069,4.8673,6.9128,9.7999,2.1641,5.3721,14.9435,400.5915,0,19.6864,0.5856,10.4946,6.7704,1.4624,50.2966,4.7929,0.9142,2.9507,4.4288,0.0711,22.6108,0.1455,0.7576,"2021-08-17 16:06:44"
"20180603","09","11140625","1120053040801",364.7132,41.2743,0.2547,0.4403,4.2441,5.0912,5.4573,46.3049,16.9565,53.9716,19.9492,4.0571,2.0151,7.1926,2.9989,8.4048,5.3538,3.7349,4.6628,13.53,2.5839,4.6964,3.3862,8.4364,32.5454,10.6647,1.1432,18.0511,2.0533,7.6247,8.4373,15.6852,3.8939,"2021-08-17 16:06:44"
"20180519","05","11710590","1107070010208",13.7886,28.1272,7.4015,19.4273,12.4131,10.9889,15.8709,7.7258,10.3928,16.8037,19.3654,38.0284,32.0731,5.5536,1.0141,3.1169,3.3304,0,7.389,8.5977,10.4224,2.7089,17.0367,8.0597,4.1944,29.0523,6.0895,1.1504,20.1339,28.344,14.8335,3.6026,0.23,"2021-08-17 16:06:44"
"20210923","17","11470680","1122059020203",923.6615,43.7157,7.9649,7.9595,0.3697,11.8867,39.6814,0.2645,23.5087,0.3422,17.9419,13.2344,9.3135,5.5366,0.0058,18.3829,16.0429,0,22.2181,0.4233,142.624,4.7007,3.4431,23.7041,20.7954,4.3184,12.6405,30.0379,24.0123,4.255,6.9553,29.8486,7.003,"2021-08-17 16:06:44"
"20180503","10","11470530","1123059020005",161.2364,25.1218,1.2787,1.6011,0,4.3379,19.2985,23.5896,17.9169,88.6054,28.4834,6.3721,24.8329,129.5574,21.3724,8.2203,3.0733,8.6365,6.0621,7.2305,5.5588,10.3026,39.1864,20.4362,16.9908,0.9284,5.1332,49.9389,68.4255,34.9462,10.6062,18.7306,15.5718,"2021-08-17 16:06:44"
"20200812","10","11200645","1107073010002",406.3209,2.8942,5.6904,9.5132,0.1117,8.8458,17.9333,2.9626,19.1126,8.2617,19.7738,9.1419,3.3562,8.1248,6.6141,0.4232,0.3827,0.0007,9.6211,31.94,10.6479,56.8319,27.2196,4.5491,5.6649,26.8765,0.6373,36.5458,1.858,1.6709,2.6173,68.561,6.1498,"2021-08-17 16:06:44"
"20210717","07","11140650","1101064010010",764.2301,16.3039,20.4101,4.1848,1.96,11.8453,6.8363,2.5207,4.2217,0.8285,0.3115,7.0896,0.6588,3.8118,9.5896,1.9227,2.0365,18.325,19.8376,3.8538,5.9925,4.6853,21.0489,0.0417,1.0219,56.1704,5.8899,14.4788,4.1143,11.6825,9.6969,7.3271,6.9886,"2021-08-17 16:06:44"
